id,genre
2649073,0
30960017,0
2097451,0
893290,0
33353950,0
33588554,0
2648286,0
3683318,0
3628512,0
1993581,0
835069,0
32567722,0
5473906,0
1606133,0
34069015,0
8167319,0
1992454,0
32996663,0
32976058,0
508447,0
2169583,0
32596005,0
30016287,0
32759809,0
5729282,0
884885,0
431324,0
4527657,0
35358852,0
31656950,0
541010,0
522542,0
33116203,0
35327803,0
441226,0
30488216,0
1009248,0
32945111,0
32235592,0
330424,0
934388,0
2648299,0
2357931,0
2543303,0
33501853,0
1526752,0
1913618,0
3987611,0
87695,0
1529691,0
31052784,0
2315805,0
32007217,0
33440029,0
34087843,0
2906349,0
7990466,0
2388993,0
2002264,0
5678201,0
1874007,0
30367496,0
3271462,0
1028640,0
34435008,0
36049473,0
33282248,0
33528904,0
30454219,0
316784,0
2939078,0
2278755,0
3380564,0
32567739,0
30489064,0
906673,0
35331421,0
317259,0
496037,0
30278222,0
1723568,0
537606,0
534257,0
35808373,0
1650503,0
8151804,0
9377,0
30521247,0
2061553,0
91325,0
2104469,0
36095421,0
1120785,0
31098078,0
3770042,0
8153414,0
31534021,0
2618886,0
3987657,0
4204370,0
698980,0
3595760,0
441412,0
1868723,0
35820159,0
33992121,0
73456,0
32235936,0
4590816,0
33483923,0
32492851,0
7931294,0
32936420,0
4641336,0
179518,0
30169787,0
34762789,0
31062423,0
1873779,0
610161,0
4400560,0
4045942,0
4688453,0
4421564,0
4204375,0
8034160,0
8028179,0
34509697,0
1606426,0
3874438,0
2355641,0
4641331,0
31782979,0
898919,0
3446888,0
903579,0
34202122,0
35252046,0
48111,0
35729826,0
618780,0
2942,0
868297,0
34538514,0
985477,0
5481038,0
868294,0
3689796,0
3638254,0
835605,0
8248802,0
31031811,0
33363697,0
1918291,0
2108206,0
105675,0
2771085,0
2093448,0
3271085,0
30457483,0
606388,0
3152828,0
3690010,0
32962279,0
1759300,0
31231369,0
1752545,0
358069,0
8287998,0
1770590,0
4100530,0
105686,0
4478189,0
7945894,0
32279194,0
31312127,0
5638197,0
8924,0
4084528,0
34748106,0
35505226,0
2958956,0
835709,0
3600175,0
1618890,0
36108455,0
5480458,0
3042677,0
2511765,0
2102463,0
732362,0
3836893,0
34800787,0
32513589,0
7888414,0
1883041,0
36009171,0
3987642,0
31246258,0
3571273,0
1827983,0
4688036,0
34997083,0
3618053,0
995894,0
2212821,0
1773968,0
531846,0
33375248,0
31062405,0
33310448,0
1873933,0
31635205,0
31356473,0
33607938,0
33806886,0
34463635,0
2656794,0
30921328,0
431699,0
480700,0
2974749,0
1872964,0
30171499,0
36078574,0
5737870,0
4649348,0
3900857,0
33372602,0
1985556,0
32176276,0
30310983,0
482954,0
32097690,0
3828001,0
30486833,0
2140503,0
1055586,0
32615707,0
3853976,0
2697466,0
4280889,0
1330423,0
1195688,0
31070005,0
32155999,0
1541334,0
503129,0
32188295,0
7963666,0
2210171,0
4110662,0
6028,0
31034305,0
4256975,0
3594852,0
83783,0
34867540,0
30966732,0
32907451,0
3871496,0
33590,0
32083269,0
455210,0
1578936,0
5792745,0
71562,0
33150797,0
32783822,0
30498995,0
497121,0
3362588,0
1547821,0
4271474,0
57159,0
36001292,0
33452751,0
5612291,0
35324734,0
3534945,0
35173264,0
31367411,0
3908831,0
291457,0
7956302,0
1357467,0
641631,0
3565214,0
1039237,0
7886241,0
1194316,0
32539876,0
5794998,0
31800346,0
465566,0
36078284,0
3949891,0
2346471,0
34388139,0
2603754,0
2998363,0
5497222,0
71774,0
1198320,0
3410694,0
32606340,0
5383099,0
30857381,0
5403927,0
34724349,0
7985069,0
3773404,0
2254122,0
2109952,0
1184841,0
3728384,0
2508784,0
3357768,0
5518901,0
32190203,0
8068882,0
31077135,0
3148991,0
72308,0
2609656,0
5626137,0
4377325,0
1878531,0
4846903,0
5378248,0
2032205,0
34959676,0
1373894,0
35224634,0
1687936,0
4583490,0
35623979,0
33376274,0
8013829,0
1430578,0
8168733,0
5606612,0
1579228,0
4290750,0
509071,0
8109959,0
1872869,0
79025,0
303390,0
30611662,0
34218073,0
4658659,0
4643469,0
1913506,0
8161257,0
5795000,0
34972410,0
864435,0
32147305,0
3685964,0
993399,0
505164,0
2605105,0
30500414,0
8213109,0
3042689,0
5470613,0
2053454,0
33251840,0
4152178,0
31049629,0
31283505,0
980998,0
34009276,0
2349948,0
1524326,0
3805271,0
32044412,0
17680,0
2649065,0
838465,0
930857,0
3906384,0
8098073,0
2257574,0
3328680,0
933589,0
7937642,0
69756,0
34529398,0
30442481,0
4208950,0
247575,0
32690121,0
2254127,0
30876971,0
36002072,0
454492,0
5496841,0
32662508,0
983661,0
1512755,0
35363584,0
3734722,0
2187873,0
30829174,0
34988703,0
1746419,0
4078890,0
1121061,0
4181918,0
85666,0
5636843,0
23366,0
31570745,0
33378119,0
1698306,0
30715047,0
5554116,0
35978527,0
3638152,0
30024806,0
38502,0
1099096,0
35826787,0
1716430,0
431184,0
32557333,0
106746719,0
31949134,0
4021967,0
4211275,0
1621087,0
88776,0
34326496,0
4418987,0
4056962,0
5518938,0
47592,0
3586958,0
33024447,0
32106201,0
7894339,0
33660545,0
1091613,0
1834052,0
1984048,0
4004322,0
4279370,0
35645917,0
34097013,0
2368720,0
1266824,0
845578,0
273039,0
1804601,0
5665794,0
34249703,0
1516443,0
30525588,0
31052224,0
1918293,0
81368,0
2101161,0
4281352,0
1808168,0
77030,0
30136902,0
5823891,0
38182,0
10304,0
39103,0
32175938,0
35982816,0
612913,0
8138939,0
30399196,0
1589042,0
33666356,0
34662447,0
2276770,0
62613,0
4498832,0
31512862,0
1104908,0
613341,0
30915619,0
2332985,0
32725553,0
33464805,0
32465907,0
1004201,0
3632139,0
189686,0
2517848,0
67168,0
1530290,0
2212804,0
31638574,0
5750390,0
32130330,0
487888,0
39126,0
2508386,0
325195,0
30588396,0
1028479,0
4639211,0
35614012,0
1661696,0
30554538,0
4656235,0
1500204,0
31169384,0
1590303,0
5644621,0
6901,0
32961162,0
1633600,0
506611,0
31621518,0
34253490,0
528731,0
455266,0
2672650,0
31417871,0
31205478,0
3600231,0
2207055,0
1578942,0
800866,0
1805221,0
31131296,0
34496862,0
7861858,0
2017270,0
34384678,0
2557973,0
1627149,0
1894086,0
775129,0
4067801,0
328273,0
7894287,0
30115529,0
32831734,0
1907279,0
3425749,0
1637155,0
30924409,0
32184908,0
897515,0
1727884,0
3651671,0
31369383,0
452908,0
4099465,0
34997057,0
642425,0
2939092,0
5671630,0
1841038,0
35544080,0
3899439,0
3164251,0
3544799,0
2352690,0
1756969,0
32393680,0
1541424,0
3906110,0
27220,0
36061078,0
1600272,0
3714314,0
606201,0
31812047,0
32295029,0
34342248,0
33437476,0
489893,0
30310981,0
1627966,0
77031,0
432948,0
1533563,0
495978,0
31045100,0
4369835,0
30809898,0
4544250,0
30807164,0
35463779,0
357176,0
1510960,0
466097,0
1727624,0
35846962,0
31893681,0
2549343,0
31144326,0
30111441,0
372253,0
35847890,0
32274532,0
35818863,0
36024362,0
3591950,0
8050274,0
3717643,0
1772883,0
848568,0
369554,0
1668836,0
34799823,0
3440459,0
32838987,0
36047578,0
7935700,0
2587790,0
486714,0
1140854,0
1031416,0
34218070,0
5399122,0
79690,0
1883447,0
420045,0
30767761,0
35499320,0
31002469,0
2207030,0
34516026,0
35846956,0
31888864,0
4071269,0
35141862,0
3594625,0
31938653,0
1120914,0
30623715,0
987147,0
3990643,0
1737721,0
33136336,0
31889524,0
3914703,0
1468464,0
317832,0
1085595,0
1765954,0
91358,0
1926849,0
33461756,0
1765896,0
33316976,0
33216017,0
35224811,0
1885153,0
2651735,0
5802939,0
2249561,0
32544698,0
32688459,0
418721,0
1606520,0
425747,0
4481249,0
3987659,0
5518923,0
3524958,0
486826,0
35633790,0
35675168,0
3737208,0
1524920,0
1955562,0
33129706,0
8287971,0
35254562,0
4042488,0
34967134,0
4225816,0
8098469,0
32829896,0
30985391,0
1197686,0
2629050,0
81237,0
3892650,0
619391,0
30054303,0
33134564,0
418488,0
91529,0
492263,0
2026267,0
31703487,0
453743,0
5835832,0
33578089,0
862108,0
1467086,0
2347612,0
30845609,0
30924406,0
8259330,0
720154,0
1426651,0
483668,0
34767347,0
33340271,0
5644011,0
3357760,0
1476338,0
1913619,0
2207840,0
31690899,0
30626103,0
33150624,0
34231732,0
3932515,0
31932018,0
317924,0
27239,0
33352694,0
1476339,0
1540384,0
1184852,0
3353418,0
4268442,0
30616829,0
851387,0
36031239,0
30440430,0
31329552,0
2913253,0
7889749,0
730864,0
5671634,0
3821725,0
88847,0
605991,0
35356104,0
33469038,0
60110,0
1839643,0
1764785,0
106032,0
36082582,0
60811,0
32928653,0
31749549,0
37651,0
1661100,0
31344124,0
1873272,0
31123656,0
87600,0
25599,0
529170,0
32155020,0
35313906,0
4242959,0
32281723,0
3644315,0
471076,0
2606649,0
30385605,0
9628822,0
35557144,0
8028172,0
2189148,0
34248414,0
2958149,0
33121640,0
987957,0
4156508,0
3385871,0
4249240,0
1371289,0
31843671,0
2676463,0
1839210,0
32368371,0
1136909,0
1894084,0
1131257,0
3362598,0
1803786,0
32530443,0
8306287,0
34527277,0
2535003,0
3390249,0
51277,0
32910526,0
33420562,0
3759384,0
30071885,0
2278749,0
1002418,0
5378233,0
33527705,0
35446444,0
520418,0
34546003,0
5600153,0
31387736,0
30105668,0
3488855,0
32546451,0
1433720,0
30453406,0
33119039,0
1734471,0
30584545,0
32077651,0
30709324,0
33373809,0
33076362,0
3571903,0
48934,0
31164151,0
69548,0
506347,0
32935809,0
82977,0
3753894,0
85379,0
33728856,0
1871159,0
420039,0
31935588,0
3692522,0
2741404,0
1933310,0
1549540,0
32066729,0
1456850,0
33438241,0
238133,0
2627351,0
8242060,0
1873178,0
30637988,0
1121617,0
3354450,0
19781,0
512123,0
3563768,0
487299,0
2157187,0
31921950,0
1849804,0
444809,0
30121533,0
33642386,0
611301,0
934374,0
1776070,0
1916966,0
36057295,0
35459876,0
35371379,0
5781346,0
5481643,0
67732,0
37980,0
3034912,0
425518,0
189757,0
32119823,0
32850817,0
869911,0
31133906,0
35921313,0
303401,0
485445,0
5700606,0
1009252,0
51923,0
32606636,0
1600135,0
35908526,0
33976164,0
32871378,0
3844145,0
33811043,0
1631923,0
34833629,0
34613702,0
3875165,0
34644644,0
33463036,0
1476309,0
33789484,0
1875219,0
4665117,0
496413,0
81127,0
33258228,0
931287,0
3457989,0
1726940,0
33013161,0
3737245,0
36065335,0
33024740,0
30835403,0
1885150,0
32251451,0
82338,0
7152,0
32485690,0
437145,0
9603247,0
30004174,0
4381727,0
30490381,0
996022,0
31894256,0
38166,0
485692,0
30865001,0
5808789,0
4689495,0
32596003,0
32604867,0
31297210,0
7852846,0
1489937,0
31540460,0
1853028,0
2334490,0
34951528,0
2372297,0
1268917,0
5600174,0
35575689,0
1944523,0
33408103,0
30626110,0
996019,0
36076491,0
3827558,0
4200507,0
4258696,0
518226,0
4658662,0
33718248,0
897508,0
33712704,0
30171485,0
1890759,0
1897011,0
34121739,0
2650611,0
32893244,0
537766,0
30994399,0
3619064,0
33326797,0
2952588,0
30420521,0
8158147,0
87397,0
452676,0
30087515,0
4330748,0
1929233,0
8042151,0
35962517,0
76581,0
1137104,0
1734472,0
2945469,0
32381409,0
36040680,0
31265574,0
33554183,0
1637918,0
3546054,0
4436310,0
353706,0
1583459,0
4100521,0
303378,0
3999260,0
2254121,0
30859639,0
3497974,0
5426697,0
30802224,0
995206,0
4391320,0
3768214,0
452696,0
31684414,0
453373,0
866828,0
32555794,0
606389,0
32781792,0
33061542,0
33438020,0
482658,0
3693199,0
32873401,0
32681312,0
932542,0
3839113,0
33121946,0
35505766,0
1456844,0
32962309,0
34579924,0
85302,0
1589039,0
32533701,0
32824930,0
3832100,0
33272337,0
31736992,0
4158477,0
2323070,0
19583,0
4571299,0
83697,0
31266287,0
35743320,0
31758140,0
2163194,0
31491149,0
1562810,0
31161281,0
4047160,0
33863446,0
3571898,0
33606512,0
30032933,0
62710,0
33971205,0
432839,0
1485053,0
3621310,0
3568405,0
1883570,0
3964140,0
34400596,0
33011447,0
2650857,0
4703374,0
33487484,0
1773278,0
3457226,0
34944253,0
1854990,0
2951905,0
5473118,0
845585,0
2703102,0
987654,0
36109079,0
4064021,0
33097865,0
35275888,0
30464151,0
1489948,0
87173,0
31118351,0
30984412,0
89325,0
33593,0
1366049,0
489885,0
3619350,0
31142151,0
33502398,0
8181459,0
5686083,0
732445,0
981139,0
528736,0
2900271,0
32567233,0
31266286,0
5533837,0
32816487,0
2263080,0
3593352,0
882762,0
4298535,0
372772,0
418850,0
3654479,0
1330418,0
3128265,0
4027923,0
30616702,0
35589822,0
30428509,0
1873241,0
30492791,0
2091426,0
36034708,0
3908808,0
35951582,0
4779324,0
3690120,0
455267,0
3042692,0
72306,0
5382176,0
33066535,0
317720,0
619678,0
32315759,0
8199570,0
1578944,0
2094564,0
1094072,0
4032795,0
509827,0
31427608,0
31759476,0
1957858,0
3786001,0
6877,0
2125165,0
8100265,0
7916293,0
2647419,0
3803064,0
453145,0
1185432,0
1476307,0
34520043,0
32235939,0
284610,0
34066292,0
5752104,0
32936994,0
1442647,0
2338075,0
32962185,0
32707998,0
82918,0
1871865,0
32376885,0
2207021,0
8179189,0
36109147,0
2212818,0
1873139,0
1325051,0
488146,0
31888856,0
4011610,0
1622961,0
1185437,0
465289,0
31027622,0
3468075,0
35238221,0
1091807,0
33901879,0
32606350,0
31460925,0
35254567,0
2802843,0
447641,0
1827972,0
3737286,0
2140508,0
2001413,0
1144224,0
25630,0
1890755,0
9604086,0
32344628,0
104886,0
2550688,0
5415185,0
1505487,0
33642936,0
32970867,0
31749299,0
1590173,0
1417552,0
81257,0
36036217,0
35920537,0
33384401,0
105575,0
510424,0
31131670,0
34486212,0
2314377,0
2522290,0
32035984,0
2530636,0
2019198,0
1480160,0
492347,0
31161409,0
452848,0
106526,0
1844726,0
1098414,0
1929225,0
1541383,0
5481043,0
30480221,0
5456524,0
2026244,0
432313,0
33582,0
1561348,0
632227,0
1077327,0
2467800,0
31867713,0
8034012,0
5713465,0
441221,0
2300607,0
4809909,0
2605117,0
1185124,0
4478194,0
1854827,0
69761,0
34224526,0
3734728,0
30107931,0
34687894,0
2974365,0
35708158,0
33895430,0
512225,0
3686609,0
1143074,0
30876551,0
303381,0
5700598,0
4069161,0
8244036,0
3448458,0
2616662,0
32996308,0
2628179,0
30876019,0
32604863,0
104358,0
851716,0
1574701,0
611167,0
4084504,0
4516942,0
1371299,0
5470438,0
73338,0
1834426,0
33087086,0
5758394,0
4743085,0
4391315,0
34451625,0
1585329,0
7927523,0
34463732,0
32600548,0
36048627,0
525950,0
488136,0
5463075,0
31158744,0
34041475,0
1770566,0
3618060,0
1738951,0
530125,0
34374717,0
35454432,0
35039591,0
5504775,0
35331401,0
36081860,0
2382917,0
406373,0
49139,0
35359671,0
730472,0
3448848,0
33478417,0
35591281,0
5391143,0
34959678,0
32646563,0
1748360,0
1727378,0
31142147,0
493572,0
1907247,0
30456851,0
35016044,0
36104371,0
35418098,0
78293,0
27636,0
1723552,0
2371263,0
5627746,0
1147495,0
34634791,0
610493,0
1524343,0
32585911,0
35527517,0
4352495,0
32261439,0
505537,0
33999034,0
2738193,0
510421,0
1659317,0
32390544,0
39372,0
30080304,0
4283847,0
31603681,0
30789412,0
5752115,0
4226216,0
91397,0
33438250,0
30600210,0
2648148,0
35608479,0
31153874,0
88929,0
1898106,0
31382452,0
8233368,0
20952,0
30876957,0
2671462,0
1090882,0
3421095,0
2974355,0
2366349,0
672053,0
32119813,0
58970,0
708212,0
32934676,0
932548,0
34366014,0
487287,0
1009969,0
31249771,0
33599504,0
77380,0
1903295,0
519285,0
110279,0
31417874,0
34329550,0
8065398,0
4223971,0
1773281,0
7942816,0
1205315,0
30790060,0
36081392,0
530126,0
3060823,0
273044,0
5218973,0
1759483,0
2738252,0
607889,0
35222138,0
1967371,0
35687725,0
34682547,0
1600129,0
33520254,0
31211512,0
875593,0
35857497,0
2376854,0
35745727,0
1284090,0
35416855,0
35979833,0
34305049,0
895476,0
31266282,0
34745867,0
431311,0
3164048,0
32742993,0
4684828,0
30636086,0
2008149,0
7985330,0
4018465,0
2641906,0
3034902,0
33150802,0
519348,0
2053451,0
35614007,0
34461297,0
1322310,0
34337128,0
104718,0
3987687,0
247569,0
3591628,0
1137108,0
1755947,0
31338113,0
73060,0
532494,0
32397382,0
33524769,0
419682,0
33745638,0
30498228,0
2332983,0
420595,0
5752111,0
8390,0
1961860,0
3484888,0
33945806,0
3958944,0
8174712,0
30558526,0
3271271,0
39169,0
1767706,0
1647596,0
430215,0
608280,0
981470,0
4773627,0
1184314,0
2745188,0
5467745,0
1274327,0
4163118,0
3110597,0
65855,0
91225,0
32068980,0
2710619,0
35361101,0
32343283,0
33811050,0
36070165,0
33429507,0
3958945,0
32236892,0
1099726,0
2025152,0
4059424,0
536415,0
31771489,0
34340913,0
7991612,0
3987621,0
5785001,0
8112458,0
34056396,0
317693,0
8016916,0
81388,0
4250706,0
2093456,0
83813,0
31060962,0
33440018,0
1116855,0
7931291,0
3343313,0
469785,0
3675692,0
8022564,0
35728972,0
32131341,0
33791760,0
33077234,0
3493581,0
35408968,0
834233,0
1091612,0
431371,0
5716847,0
2539144,0
1467977,0
350891,0
421374,0
1590196,0
619245,0
8190803,0
31576674,0
506007,0
83328,0
2001418,0
30706028,0
35846957,0
3041597,0
730468,0
30442305,0
35716328,0
317931,0
1897284,0
32824931,0
979393,0
2061809,0
2213123,0
1088558,0
33326698,0
34951529,0
3910816,0
31602538,0
30607342,0
4455531,0
374150,0
31866407,0
482958,0
35949630,0
31411041,0
31158999,0
864437,0
3908803,0
4691281,0
3954116,0
33906581,0
1659848,0
453144,0
104354,0
30837389,0
3827741,0
3773412,0
5595873,0
2678462,0
1284093,0
34305937,0
3665143,0
39351,0
2648564,0
5473908,0
7970465,0
34334698,0
3671381,0
331231,0
32134774,0
30115832,0
159414,0
1124648,0
431705,0
5416153,0
4057411,0
54507,0
33079867,0
34017862,0
2061811,0
852562,0
31764890,0
1541254,0
5636864,0
8271425,0
10124,0
32324112,0
1883032,0
7154,0
1575496,0
33162790,0
31534024,0
1289874,0
33528441,0
4076053,0
8049048,0
1854979,0
441231,0
33381562,0
33093934,0
3362586,0
440981,0
33245960,0
32474764,0
3271140,0
3905328,0
33374490,0
1439283,0
4041713,0
31968655,0
21753,0
1427649,0
32748910,0
532086,0
33383198,0
4373291,0
4706588,0
4491835,0
5512410,0
32785747,0
3772273,0
34297471,0
897975,0
3987609,0
32671588,0
31230104,0
30454221,0
32707988,0
3338359,0
3020457,0
30255127,0
1912296,0
452901,0
4203061,0
4381733,0
88567,0
5518915,0
4491836,0
4160956,0
1848135,0
3987821,0
1861178,0
30686321,0
2512058,0
2388945,0
68939,0
3910824,0
1438690,0
32142706,0
3870030,0
3802849,0
731141,0
906662,0
31266302,0
502973,0
3618841,0
1851926,0
33116199,0
61395,0
432843,0
851943,0
33150601,0
30143918,0
36039260,0
35463781,0
32962387,0
36051563,0
31212929,0
4492176,0
4684909,0
1086034,0
1800412,0
1861531,0
32132516,0
32335867,0
33120545,0
1915390,0
3271250,0
3400148,0
31159460,0
37124,0
31028023,0
5729281,0
1287126,0
31668318,0
4391326,0
33437474,0
8258555,0
5632190,0
11807322,0
86172,0
5704811,0
3996544,0
33130041,0
35975389,0
33800212,0
3689991,0
32961719,0
4671949,0
7915296,0
35178839,0
33340273,0
4271717,0
69758,0
32603267,0
33080341,0
1801392,0
38744,0
5752087,0
1596846,0
35319818,0
5674118,0
35862381,0
1714269,0
35505661,0
2911769,0
33854883,0
34588759,0
2724359,0
30094437,0
31527060,0
31756762,0
602051,0
1698078,0
34610476,0
32970552,0
30451758,0
30126977,0
33119045,0
535194,0
31188995,0
33214334,0
1135682,0
32821471,0
3410663,0
8233157,0
607849,0
1923450,0
33250217,0
3690247,0
31677966,0
31752654,0
1131256,0
4408444,0
34533512,0
2358800,0
33404803,0
2254110,0
3961022,0
32145249,0
81689,0
30064601,0
31935075,0
1483098,0
34157414,0
3775339,0
1266812,0
3651698,0
33587,0
1845977,0
5746245,0
1130740,0
1287143,0
33935715,0
1957866,0
31512568,0
32107862,0
1104566,0
772052,0
1124617,0
452883,0
30654219,0
81261,0
9380,0
34978553,0
4501054,0
1331935,0
2276781,0
2677350,0
2677507,0
2648847,0
1613661,0
36039110,0
994363,0
4342551,0
31580052,0
1847631,0
7866099,0
2634103,0
5115,0
841519,0
31857175,0
3905332,0
1497479,0
4374766,0
34599426,0
35846942,0
33035525,0
1606167,0
1503344,0
7995989,0
33397072,0
30519032,0
35667748,0
30826120,0
3832081,0
1786659,0
31354982,0
1120801,0
30974077,0
8126691,0
2229283,0
50585,0
32543481,0
35552428,0
34636944,0
1808176,0
4256959,0
31279105,0
35704261,0
35160279,0
31532656,0
33410342,0
34186213,0
516849,0
1798767,0
8026816,0
465549,0
3827566,0
1590304,0
1478188,0
845583,0
33520253,0
4496050,0
1622960,0
8256104,0
722216,0
33305998,0
5593139,0
422944,0
4019819,0
8164020,0
35993718,0
4458442,0
2146171,0
18192,0
1853079,0
58972,0
8102223,0
317253,0
834217,0
3453992,0
1083990,0
1872871,0
1793658,0
994376,0
4158473,0
1110301,0
1888678,0
33125292,0
1331936,0
30703909,0
521735,0
3467662,0
5518341,0
3835434,0
3915868,0
30875630,0
3522389,0
34155696,0
34495043,0
83266,0
34338987,0
3827746,0
4152810,0
33100295,0
32962305,0
4734448,0
2264316,0
30456848,0
730859,0
35484882,0
31584937,0
32273706,0
24147,0
33030443,0
19580,0
32969344,0
36009542,0
33301140,0
31329732,0
3585654,0
1046851,0
31297365,0
34670972,0
1993563,0
4271475,0
36025491,0
46674,0
1108585,0
31663598,0
30324608,0
33412977,0
35954544,0
3882914,0
2125272,0
34329546,0
889555,0
1929835,0
1961554,0
33016660,0
6872,0
1873690,0
3866261,0
1433713,0
30943897,0
1907905,0
31494445,0
4703372,0
3906119,0
32235591,0
972013,0
1420685,0
30324429,0
31621094,0
1725825,0
35274124,0
632782,0
179523,0
34670968,0
33372835,0
32872745,0
35986214,0
34867541,0
80446,0
3920555,0
1529700,0
24294,0
930170,0
1033029,0
33550238,0
1501577,0
34243390,0
1716433,0
30779237,0
875589,0
4594197,0
5501275,0
105700,0
1770436,0
34992364,0
617468,0
35708239,0
2540202,0
4079201,0
5698860,0
8308790,0
655464,0
33830711,0
1770581,0
664218,0
318372,0
1903193,0
32711048,0
3737226,0
5716857,0
1521694,0
492294,0
35504742,0
5807014,0
30073295,0
3801398,0
35504740,0
4054422,0
225986,0
4328769,0
616296,0
607434,0
105697,0
30338501,0
34234350,0
465548,0
88204,0
1948511,0
1656991,0
34140618,0
35278235,0
537763,0
3777242,0
425762,0
31923321,0
2770471,0
33887565,0
2276248,0
483975,0
35277882,0
2648315,0
32653574,0
3354480,0
33331004,0
35924398,0
31655900,0
1953950,0
4305228,0
4708404,0
7719,0
14271,0
362175,0
3907594,0
38169,0
421718,0
976110,0
5528495,0
8200929,0
2648305,0
32539994,0
8240295,0
3622203,0
33130031,0
1958151,0
33258206,0
2658541,0
978202,0
36095263,0
1326634,0
611284,0
672017,0
1724967,0
1724101,0
3271383,0
36079132,0
35416922,0
3739417,0
1534904,0
32282932,0
452694,0
7963662,0
