id,genre
2272481,4
3598820,1
5379967,0
3403996,0
3689795,16
5378390,4
3602425,0
1923595,0
34180107,5
33232115,7
167139,0
31062862,0
36078578,7
31456103,4
34209243,5
31874564,4
3737168,0
81090,2
3827567,5
1713714,16
4252726,0
1714272,16
2140855,0
2616118,0
1723551,16
31252937,0
642843,16
2108218,16
32701615,4
38497,1
3985471,5
33273187,7
531337,0
1541337,16
358278,7
31737213,0
4804172,5
1268919,0
3837687,2
65850,0
34011260,2
623077,0
31291591,2
32155015,5
32091438,0
1099089,0
1713703,16
32827680,0
2113077,1
31627718,5
844275,16
525689,0
3484864,16
2939085,4
30367486,0
2626712,2
25849,0
2649073,16
30960017,5
2097451,0
893290,4
33353950,4
33588554,5
2648286,16
3683318,7
3628512,0
1993581,4
835069,7
32567722,16
5473906,0
1606133,4
34069015,7
8167319,2
1992454,0
32996663,1
32976058,7
508447,2
2169583,0
32596005,7
30016287,4
32759809,16
5729282,0
884885,7
431324,1
4527657,4
35358852,0
31656950,0
541010,4
522542,1
33116203,4
35327803,4
441226,0
30488216,16
1009248,16
32945111,0
32235592,0
330424,4
934388,4
2648299,16
2357931,2
2543303,4
33501853,4
1526752,0
1913618,2
3987611,16
87695,2
1529691,16
31052784,7
2315805,2
32007217,2
33440029,1
34087843,0
2906349,0
7990466,4
2388993,2
2002264,4
5678201,0
1874007,16
30367496,0
3271462,1
1028640,16
34435008,0
36049473,5
33282248,5
33528904,7
30454219,2
316784,0
2939078,1
2278755,0
3380564,2
32567739,16
30489064,0
906673,1
35331421,4
317259,16
496037,4
30278222,0
1723568,16
537606,0
534257,0
35808373,5
1650503,0
8151804,2
9377,2
30521247,0
2061553,16
91325,2
2104469,0
36095421,16
1120785,7
31098078,16
3770042,7
8153414,7
31534021,0
2618886,4
3987657,16
4204370,0
698980,0
3595760,16
441412,16
1868723,16
35820159,4
33992121,4
73456,16
32235936,4
4590816,2
33483923,7
32492851,16
7931294,4
32936420,4
4641336,2
179518,1
30169787,0
34762789,1
31062423,4
1873779,16
610161,0
4400560,5
4045942,16
4688453,7
4421564,2
4204375,2
8034160,4
8028179,4
34509697,4
1606426,1
3874438,0
2355641,0
4641331,0
31782979,2
898919,0
3446888,0
903579,0
34202122,7
35252046,0
48111,16
35729826,0
618780,2
2942,0
868297,0
34538514,2
985477,0
5481038,16
868294,0
3689796,16
3638254,2
835605,4
8248802,0
31031811,4
33363697,16
1918291,0
2108206,16
105675,2
2771085,2
2093448,0
3271085,4
30457483,0
606388,0
3152828,2
3690010,16
32962279,4
1759300,2
31231369,2
1752545,0
358069,4
8287998,1
1770590,1
4100530,7
105686,7
4478189,0
7945894,2
32279194,0
31312127,4
5638197,5
8924,0
4084528,1
34748106,1
35505226,4
2958956,0
835709,7
3600175,0
1618890,1
36108455,16
5480458,4
3042677,16
2511765,0
2102463,4
732362,0
3836893,4
34800787,2
32513589,5
7888414,1
1883041,0
36009171,0
3987642,16
31246258,2
3571273,1
1827983,5
4688036,4
34997083,16
3618053,16
995894,4
2212821,4
1773968,16
531846,2
33375248,1
31062405,4
33310448,1
1873933,16
31635205,0
31356473,0
33607938,7
33806886,16
34463635,16
2656794,0
30921328,2
431699,2
480700,7
2974749,0
1872964,16
30171499,4
36078574,7
5737870,0
4649348,0
3900857,0
33372602,7
1985556,0
32176276,4
30310983,16
482954,5
32097690,2
3828001,2
30486833,4
2140503,0
1055586,4
32615707,16
3853976,1
2697466,0
4280889,0
1330423,5
1195688,0
31070005,0
32155999,4
1541334,16
503129,4
32188295,2
7963666,2
2210171,1
4110662,1
6028,2
31034305,7
4256975,4
3594852,16
83783,2
34867540,5
30966732,2
32907451,5
3871496,2
33590,0
32083269,4
455210,0
1578936,2
5792745,1
71562,7
33150797,7
32783822,4
30498995,16
497121,4
3362588,4
1547821,1
4271474,7
57159,0
36001292,2
33452751,1
5612291,0
35324734,0
3534945,7
35173264,5
31367411,4
3908831,4
291457,4
7956302,0
1357467,0
641631,0
3565214,0
1039237,0
7886241,0
1194316,2
32539876,0
5794998,2
31800346,0
465566,16
36078284,2
3949891,0
2346471,4
34388139,0
2603754,7
2998363,0
5497222,1
71774,2
1198320,0
3410694,4
32606340,4
5383099,1
30857381,2
5403927,1
34724349,0
7985069,4
3773404,4
2254122,16
2109952,0
1184841,0
3728384,2
2508784,0
3357768,4
5518901,0
32190203,4
8068882,2
31077135,16
3148991,0
72308,1
2609656,2
5626137,1
4377325,4
1878531,16
4846903,4
5378248,4
2032205,0
34959676,5
1373894,4
35224634,7
1687936,4
4583490,2
35623979,0
33376274,2
8013829,0
1430578,4
8168733,0
5606612,0
1579228,0
4290750,16
509071,1
8109959,0
1872869,16
79025,0
303390,4
30611662,0
34218073,1
4658659,4
4643469,7
1913506,0
8161257,0
5795000,0
34972410,7
864435,0
32147305,2
3685964,0
993399,16
505164,2
2605105,16
30500414,7
8213109,0
3042689,16
5470613,2
2053454,0
33251840,16
4152178,4
31049629,0
31283505,0
980998,16
34009276,7
2349948,2
1524326,16
3805271,0
32044412,4
17680,2
2649065,16
838465,4
930857,1
3906384,2
8098073,0
2257574,0
3328680,5
933589,4
7937642,4
69756,16
34529398,0
30442481,2
4208950,0
247575,4
32690121,4
2254127,16
30876971,16
36002072,2
454492,0
5496841,2
32662508,0
983661,2
1512755,4
35363584,5
3734722,2
2187873,1
30829174,0
34988703,7
1746419,4
4078890,16
1121061,0
4181918,2
85666,0
5636843,0
23366,0
31570745,5
33378119,7
1698306,4
30715047,2
5554116,0
35978527,1
3638152,4
30024806,0
38502,0
1099096,16
35826787,1
1716430,0
431184,0
32557333,2
106746719,1
31949134,7
4021967,4
4211275,5
1621087,16
88776,1
34326496,4
4418987,2
4056962,16
5518938,1
47592,0
3586958,0
33024447,4
32106201,2
7894339,4
33660545,0
1091613,1
1834052,7
1984048,0
4004322,7
4279370,0
35645917,1
34097013,4
2368720,4
1266824,16
845578,7
273039,4
1804601,0
5665794,0
34249703,2
1516443,1
30525588,1
31052224,1
1918293,0
81368,2
2101161,2
4281352,0
1808168,0
77030,0
30136902,4
5823891,4
38182,5
10304,2
39103,0
32175938,2
35982816,4
612913,4
8138939,7
30399196,4
1589042,0
33666356,5
34662447,0
2276770,0
62613,1
4498832,0
31512862,7
1104908,0
613341,1
30915619,5
2332985,0
32725553,2
33464805,2
32465907,5
1004201,16
3632139,2
189686,0
2517848,2
67168,0
1530290,4
2212804,4
31638574,4
5750390,1
32130330,0
487888,4
39126,1
2508386,4
325195,4
30588396,7
1028479,4
4639211,16
35614012,1
1661696,0
30554538,5
4656235,4
1500204,0
31169384,2
1590303,1
5644621,2
6901,4
32961162,0
1633600,1
506611,5
31621518,4
34253490,1
528731,2
455266,1
2672650,1
31417871,5
31205478,7
3600231,7
2207055,16
1578942,2
800866,5
1805221,7
31131296,7
34496862,1
7861858,16
2017270,2
34384678,4
2557973,2
1627149,4
1894086,1
775129,0
4067801,16
328273,7
7894287,4
30115529,0
32831734,4
1907279,2
3425749,0
1637155,4
30924409,7
32184908,5
897515,2
1727884,1
3651671,4
31369383,4
452908,16
4099465,2
34997057,0
642425,0
2939092,1
5671630,0
1841038,0
35544080,2
3899439,0
3164251,0
3544799,4
2352690,0
1756969,0
32393680,0
1541424,16
3906110,4
27220,1
36061078,7
1600272,1
3714314,2
606201,2
31812047,0
32295029,0
34342248,4
33437476,0
489893,0
30310981,16
1627966,7
77031,0
432948,0
1533563,0
495978,4
31045100,4
4369835,1
30809898,0
4544250,2
30807164,0
35463779,4
357176,4
1510960,1
466097,0
1727624,2
35846962,4
31893681,0
2549343,0
31144326,7
30111441,4
372253,4
35847890,2
32274532,4
35818863,1
36024362,2
3591950,16
8050274,7
3717643,1
1772883,16
848568,0
369554,4
1668836,0
34799823,0
3440459,2
32838987,4
36047578,7
7935700,2
2587790,2
486714,0
1140854,16
1031416,16
34218070,1
5399122,5
79690,0
1883447,1
420045,0
30767761,0
35499320,4
31002469,4
2207030,16
34516026,0
35846956,4
31888864,4
4071269,0
35141862,4
3594625,16
31938653,7
1120914,4
30623715,1
987147,16
3990643,0
1737721,2
33136336,2
31889524,4
3914703,4
1468464,16
317832,0
1085595,2
1765954,0
91358,16
1926849,4
33461756,0
1765896,1
33316976,5
33216017,16
35224811,5
1885153,7
2651735,1
5802939,7
2249561,16
32544698,2
32688459,2
418721,0
1606520,0
425747,0
4481249,4
3987659,16
5518923,1
3524958,1
486826,0
35633790,4
35675168,4
3737208,0
1524920,2
1955562,1
33129706,4
8287971,1
35254562,16
4042488,2
34967134,1
4225816,4
8098469,7
32829896,1
30985391,7
1197686,1
2629050,2
81237,0
3892650,16
619391,16
30054303,2
33134564,7
418488,0
91529,1
492263,2
2026267,16
31703487,1
453743,2
5835832,4
33578089,1
862108,16
1467086,2
2347612,0
30845609,4
30924406,7
8259330,7
720154,0
1426651,4
483668,0
34767347,0
33340271,16
5644011,0
3357760,4
1476338,16
1913619,0
2207840,0
31690899,2
30626103,16
33150624,7
34231732,0
3932515,2
31932018,7
317924,1
27239,0
33352694,7
1476339,16
1540384,2
1184852,0
3353418,2
4268442,0
30616829,5
851387,0
36031239,0
30440430,0
31329552,7
2913253,2
7889749,0
730864,2
5671634,0
3821725,1
88847,1
605991,2
35356104,1
33469038,0
60110,5
1839643,0
1764785,2
106032,2
36082582,0
60811,0
32928653,16
31749549,7
37651,2
1661100,16
31344124,1
1873272,16
31123656,2
87600,2
25599,0
529170,0
32155020,7
35313906,16
4242959,1
32281723,7
3644315,4
471076,2
2606649,0
30385605,4
9628822,7
35557144,0
8028172,4
2189148,1
34248414,7
2958149,2
33121640,0
987957,1
4156508,0
3385871,4
4249240,4
1371289,0
31843671,4
2676463,4
1839210,0
32368371,1
1136909,0
1894084,0
1131257,1
3362598,4
1803786,4
32530443,5
8306287,0
34527277,2
2535003,5
3390249,0
51277,0
32910526,4
33420562,0
3759384,2
30071885,7
2278749,0
1002418,0
5378233,4
33527705,1
35446444,4
520418,1
34546003,4
5600153,4
31387736,0
30105668,2
3488855,2
32546451,5
1433720,4
30453406,5
33119039,1
1734471,1
30584545,2
32077651,4
30709324,5
33373809,2
33076362,1
3571903,7
48934,0
31164151,0
69548,0
506347,4
32935809,5
82977,0
3753894,0
85379,1
33728856,0
1871159,2
420039,2
31935588,4
3692522,16
2741404,0
1933310,2
1549540,16
32066729,7
1456850,16
33438241,16
238133,5
2627351,16
8242060,0
1873178,16
30637988,7
1121617,1
3354450,2
19781,2
512123,4
3563768,1
487299,0
2157187,16
31921950,0
1849804,0
444809,0
30121533,2
33642386,4
611301,0
934374,4
1776070,0
1916966,2
36057295,16
35459876,0
35371379,7
5781346,2
5481643,5
67732,1
37980,1
3034912,4
425518,2
189757,16
32119823,16
32850817,7
869911,0
31133906,0
35921313,4
303401,7
485445,2
5700606,4
1009252,16
51923,16
32606636,16
1600135,4
35908526,0
33976164,4
32871378,0
3844145,5
33811043,2
1631923,0
34833629,0
34613702,4
3875165,7
34644644,0
33463036,5
1476309,16
33789484,0
1875219,2
4665117,0
496413,2
81127,0
33258228,5
931287,0
3457989,5
1726940,0
33013161,7
3737245,16
36065335,0
33024740,4
30835403,0
1885150,7
32251451,0
82338,1
7152,1
32485690,16
437145,2
9603247,0
30004174,2
4381727,0
30490381,4
996022,16
31894256,4
38166,0
485692,0
30865001,2
5808789,0
4689495,4
32596003,7
32604867,7
31297210,0
7852846,2
1489937,16
31540460,0
1853028,1
2334490,0
34951528,5
2372297,16
1268917,0
5600174,2
35575689,1
1944523,4
33408103,0
30626110,0
996019,16
36076491,16
3827558,1
4200507,2
4258696,2
518226,1
4658662,4
33718248,4
897508,2
33712704,7
30171485,1
1890759,4
1897011,2
34121739,4
2650611,16
32893244,4
537766,2
30994399,0
3619064,16
33326797,16
2952588,0
30420521,7
8158147,7
87397,2
452676,16
30087515,4
4330748,7
1929233,5
8042151,16
35962517,7
76581,0
1137104,0
1734472,0
2945469,4
32381409,2
36040680,0
31265574,2
33554183,7
1637918,7
3546054,1
4436310,2
353706,4
1583459,1
4100521,7
303378,4
3999260,1
2254121,16
30859639,0
3497974,7
5426697,2
30802224,7
995206,16
4391320,4
3768214,2
452696,16
31684414,1
453373,2
866828,1
32555794,0
606389,0
32781792,0
33061542,4
33438020,2
482658,2
3693199,16
32873401,2
32681312,2
932542,0
3839113,1
33121946,1
35505766,7
1456844,16
32962309,4
34579924,0
85302,1
1589039,0
32533701,5
32824930,5
3832100,0
33272337,5
31736992,7
4158477,2
2323070,5
19583,0
4571299,0
83697,2
31266287,0
35743320,4
31758140,0
2163194,0
31491149,16
1562810,1
31161281,0
4047160,0
33863446,0
3571898,1
33606512,0
30032933,2
62710,0
33971205,7
432839,0
1485053,1
3621310,4
3568405,7
1883570,1
3964140,1
34400596,5
33011447,0
2650857,1
4703374,0
33487484,0
1773278,0
3457226,4
34944253,0
1854990,4
2951905,0
5473118,4
845585,0
2703102,0
987654,0
36109079,0
4064021,0
33097865,16
35275888,5
30464151,7
1489948,16
87173,0
31118351,0
30984412,2
89325,0
33593,1
1366049,4
489885,2
3619350,2
31142151,4
33502398,4
8181459,0
5686083,2
732445,1
981139,1
528736,2
2900271,2
32567233,7
31266286,7
5533837,4
32816487,2
2263080,0
3593352,4
882762,1
4298535,0
372772,4
418850,0
3654479,7
1330418,4
3128265,4
4027923,0
30616702,2
35589822,2
30428509,7
1873241,16
30492791,0
2091426,0
36034708,4
3908808,16
35951582,0
4779324,2
3690120,16
455267,0
3042692,16
72306,0
5382176,4
33066535,2
317720,0
619678,2
32315759,1
8199570,0
1578944,2
2094564,0
1094072,0
4032795,16
509827,1
31427608,0
31759476,1
1957858,4
3786001,1
6877,0
2125165,16
8100265,0
7916293,7
2647419,16
3803064,4
453145,0
1185432,1
1476307,16
34520043,2
32235939,4
284610,7
34066292,1
5752104,4
32936994,0
1442647,4
2338075,0
32962185,4
32707998,16
82918,0
1871865,2
32376885,4
2207021,16
8179189,0
36109147,1
2212818,4
1873139,16
1325051,0
488146,2
31888856,7
4011610,0
1622961,4
1185437,1
465289,0
31027622,4
3468075,0
35238221,2
1091807,16
33901879,2
32606350,4
31460925,1
35254567,16
2802843,0
447641,0
1827972,4
3737286,0
2140508,0
2001413,0
1144224,5
25630,2
1890755,4
9604086,4
32344628,2
104886,0
2550688,4
5415185,7
1505487,7
33642936,16
32970867,1
31749299,5
1590173,0
1417552,0
81257,0
36036217,2
35920537,4
33384401,5
105575,0
510424,0
31131670,1
34486212,0
2314377,7
2522290,1
32035984,7
2530636,0
2019198,0
1480160,1
492347,0
31161409,0
452848,0
106526,7
1844726,0
1098414,16
1929225,5
1541383,16
5481043,16
30480221,2
5456524,0
2026244,16
432313,0
33582,1
1561348,16
632227,1
1077327,4
2467800,16
31867713,4
8034012,0
5713465,0
441221,0
2300607,4
4809909,5
2605117,1
1185124,0
4478194,5
1854827,7
69761,16
34224526,7
3734728,5
30107931,4
34687894,0
2974365,4
35708158,4
33895430,0
512225,4
3686609,0
1143074,1
30876551,16
303381,4
5700598,4
4069161,5
8244036,2
3448458,0
2616662,2
32996308,0
2628179,1
30876019,0
32604863,7
104358,7
851716,0
1574701,0
611167,0
4084504,2
4516942,2
1371299,0
5470438,1
73338,2
1834426,4
33087086,0
5758394,7
4743085,2
4391315,4
34451625,2
1585329,2
7927523,4
34463732,7
32600548,1
36048627,5
525950,0
488136,0
5463075,0
31158744,7
34041475,4
1770566,1
3618060,0
1738951,2
530125,1
34374717,7
35454432,5
35039591,4
5504775,4
35331401,4
36081860,5
2382917,0
406373,4
49139,16
35359671,4
730472,4
3448848,1
33478417,0
35591281,0
5391143,16
34959678,1
32646563,0
1748360,0
1727378,2
31142147,4
493572,0
1907247,0
30456851,7
35016044,4
36104371,0
35418098,0
78293,0
27636,0
1723552,16
2371263,2
5627746,16
1147495,0
34634791,7
610493,0
1524343,16
32585911,7
35527517,0
4352495,2
32261439,5
505537,2
33999034,4
2738193,0
510421,0
1659317,1
32390544,1
39372,0
30080304,4
4283847,0
31603681,0
30789412,4
5752115,4
4226216,0
91397,16
33438250,16
30600210,2
2648148,16
35608479,2
31153874,7
88929,0
1898106,1
31382452,7
8233368,5
20952,0
30876957,16
2671462,2
1090882,4
3421095,0
2974355,4
2366349,5
672053,0
32119813,2
58970,0
708212,0
32934676,5
932548,0
34366014,7
487287,0
1009969,0
31249771,0
33599504,7
77380,0
1903295,0
519285,2
110279,2
31417874,5
34329550,1
8065398,0
4223971,2
1773281,0
7942816,4
1205315,0
30790060,4
36081392,2
530126,0
3060823,0
273044,1
5218973,4
1759483,1
2738252,0
607889,0
35222138,1
1967371,4
35687725,16
34682547,5
1600129,4
33520254,1
31211512,2
875593,4
35857497,1
2376854,0
35745727,5
1284090,16
35416855,7
35979833,16
34305049,1
895476,0
31266282,2
34745867,7
431311,2
3164048,2
32742993,0
4684828,7
30636086,7
2008149,0
7985330,2
4018465,0
2641906,0
3034902,4
33150802,2
519348,0
2053451,0
35614007,5
34461297,16
1322310,4
34337128,7
104718,0
3987687,16
247569,5
3591628,7
1137108,0
1755947,0
31338113,0
73060,16
532494,0
32397382,16
33524769,0
419682,4
33745638,2
30498228,7
2332983,1
420595,0
5752111,1
8390,7
1961860,16
3484888,16
33945806,16
3958944,4
8174712,1
30558526,0
3271271,4
39169,0
1767706,7
1647596,0
430215,1
608280,7
981470,2
4773627,16
1184314,0
2745188,2
5467745,2
1274327,5
4163118,2
3110597,7
65855,0
91225,0
32068980,0
2710619,2
35361101,0
32343283,0
33811050,5
36070165,0
33429507,0
3958945,5
32236892,0
1099726,1
2025152,2
4059424,4
536415,5
31771489,7
34340913,1
7991612,7
3987621,16
5785001,16
8112458,0
34056396,0
317693,1
8016916,0
81388,1
4250706,16
2093456,0
83813,2
31060962,1
33440018,1
1116855,5
7931291,1
3343313,2
469785,1
3675692,1
8022564,4
35728972,5
32131341,4
33791760,1
33077234,7
3493581,2
35408968,4
834233,4
1091612,16
431371,0
5716847,16
2539144,0
1467977,4
350891,1
421374,2
1590196,1
619245,2
8190803,7
31576674,16
506007,0
83328,0
2001418,0
30706028,16
35846957,4
3041597,4
730468,4
30442305,2
35716328,16
317931,1
1897284,2
32824931,1
979393,2
2061809,16
2213123,4
1088558,1
33326698,1
34951529,7
3910816,0
31602538,7
30607342,5
4455531,0
374150,4
31866407,4
482958,5
35949630,5
31411041,4
31158999,7
864437,1
3908803,16
4691281,2
3954116,0
33906581,1
1659848,4
453144,0
104354,7
30837389,7
3827741,5
3773412,4
5595873,2
2678462,7
1284093,16
34305937,0
3665143,7
39351,0
2648564,16
5473908,2
7970465,4
34334698,0
3671381,0
331231,4
32134774,4
30115832,0
159414,2
1124648,16
431705,7
5416153,0
4057411,0
54507,0
33079867,0
34017862,7
2061811,16
852562,0
31764890,0
1541254,0
5636864,1
8271425,0
10124,2
32324112,0
1883032,1
7154,1
1575496,2
33162790,2
31534024,0
1289874,1
33528441,0
4076053,5
8049048,0
1854979,4
441231,0
33381562,2
33093934,16
3362586,5
440981,0
33245960,0
32474764,4
3271140,4
3905328,16
33374490,4
1439283,7
4041713,0
31968655,0
21753,0
1427649,4
32748910,1
532086,0
33383198,5
4373291,5
4706588,7
4491835,0
5512410,4
32785747,4
3772273,4
34297471,5
897975,0
3987609,16
32671588,7
31230104,2
30454221,5
32707988,0
3338359,16
3020457,5
30255127,1
1912296,0
452901,1
4203061,0
4381733,0
88567,0
5518915,0
4491836,0
4160956,16
1848135,0
3987821,16
1861178,0
30686321,0
2512058,2
2388945,2
68939,16
3910824,4
1438690,0
32142706,4
3870030,7
3802849,1
731141,4
906662,5
31266302,7
502973,0
3618841,16
1851926,7
33116199,1
61395,0
432843,0
851943,0
33150601,4
30143918,7
36039260,16
35463781,1
32962387,4
36051563,5
31212929,7
4492176,4
4684909,2
1086034,0
1800412,5
1861531,4
32132516,0
32335867,1
33120545,2
1915390,16
3271250,4
3400148,0
31159460,7
37124,2
31028023,0
5729281,5
1287126,16
31668318,7
4391326,4
33437474,2
8258555,4
5632190,1
11807322,4
86172,0
5704811,2
3996544,5
33130041,4
35975389,0
33800212,5
3689991,16
32961719,5
4671949,0
7915296,1
35178839,7
33340273,16
4271717,2
69758,16
32603267,2
33080341,16
1801392,0
38744,0
5752087,1
1596846,4
35319818,0
5674118,2
35862381,4
1714269,16
35505661,7
2911769,2
33854883,0
34588759,7
2724359,16
30094437,0
31527060,0
31756762,5
602051,0
1698078,0
34610476,0
32970552,7
30451758,0
30126977,2
33119045,4
535194,1
31188995,7
33214334,7
1135682,4
32821471,0
3410663,4
8233157,2
607849,0
1923450,0
33250217,5
3690247,16
31677966,0
31752654,7
1131256,0
4408444,0
34533512,2
2358800,1
33404803,5
2254110,0
3961022,0
32145249,16
81689,1
30064601,7
31935075,1
1483098,1
34157414,4
3775339,0
1266812,16
3651698,4
33587,1
1845977,2
5746245,4
1130740,0
1287143,16
33935715,4
1957866,4
31512568,0
32107862,1
1104566,0
772052,5
1124617,16
452883,16
30654219,0
81261,0
9380,0
34978553,2
4501054,16
1331935,5
2276781,16
2677350,0
2677507,0
2648847,16
1613661,4
36039110,7
994363,16
4342551,0
31580052,0
1847631,2
7866099,7
2634103,2
5115,2
841519,7
31857175,2
3905332,16
1497479,0
4374766,16
34599426,0
35846942,4
33035525,0
1606167,4
1503344,4
7995989,7
33397072,0
30519032,7
35667748,7
30826120,16
3832081,7
1786659,7
31354982,5
1120801,7
30974077,7
8126691,2
2229283,7
50585,0
32543481,0
35552428,7
34636944,0
1808176,0
4256959,4
31279105,4
35704261,7
35160279,0
31532656,5
33410342,5
34186213,5
516849,0
1798767,7
8026816,0
465549,16
3827566,4
1590304,1
1478188,2
845583,7
33520253,1
4496050,0
1622960,4
8256104,0
722216,7
33305998,5
5593139,4
422944,0
4019819,0
8164020,0
35993718,5
4458442,2
2146171,16
18192,0
1853079,0
58972,0
8102223,4
317253,0
834217,7
3453992,7
1083990,0
1872871,16
1793658,2
994376,16
4158473,2
1110301,2
1888678,2
33125292,5
1331936,5
30703909,4
521735,0
3467662,0
5518341,7
3835434,0
3915868,2
30875630,7
3522389,2
34155696,4
34495043,0
83266,0
34338987,4
3827746,5
4152810,7
33100295,1
32962305,4
4734448,0
2264316,4
30456848,7
730859,7
35484882,0
31584937,7
32273706,4
24147,0
33030443,7
19580,0
32969344,4
36009542,0
33301140,16
31329732,7
3585654,0
1046851,16
31297365,5
34670972,16
1993563,1
4271475,7
36025491,0
46674,0
1108585,0
31663598,0
30324608,5
33412977,5
35954544,2
3882914,1
2125272,1
34329546,1
889555,0
1929835,1
1961554,16
33016660,1
6872,0
1873690,16
3866261,2
1433713,4
30943897,1
1907905,4
31494445,0
4703372,0
3906119,4
32235591,5
972013,4
1420685,4
30324429,0
31621094,7
1725825,0
35274124,0
632782,2
179523,16
34670968,0
33372835,0
32872745,7
35986214,0
34867541,5
80446,2
3920555,0
1529700,16
24294,0
930170,16
1033029,16
33550238,0
1501577,7
34243390,0
1716433,0
30779237,4
875589,1
4594197,2
5501275,2
105700,0
1770436,0
34992364,4
617468,4
35708239,7
2540202,2
4079201,0
5698860,0
8308790,2
655464,7
33830711,1
1770581,1
664218,16
318372,4
1903193,16
32711048,5
3737226,16
5716857,16
1521694,0
492294,4
35504742,2
5807014,5
30073295,4
3801398,0
35504740,5
4054422,16
225986,2
4328769,7
616296,7
607434,2
105697,2
30338501,5
34234350,7
465548,16
88204,16
1948511,0
1656991,0
34140618,2
35278235,16
537763,2
3777242,0
425762,0
31923321,7
2770471,2
33887565,0
2276248,0
483975,4
35277882,4
2648315,16
32653574,2
3354480,7
33331004,2
35924398,0
31655900,0
1953950,0
4305228,7
4708404,4
7719,0
14271,4
362175,4
3907594,5
38169,0
421718,1
976110,2
5528495,16
8200929,5
2648305,16
32539994,2
8240295,7
3622203,16
33130031,4
1958151,2
33258206,0
2658541,0
978202,16
36095263,7
1326634,4
611284,1
672017,0
1724967,16
1724101,2
3271383,4
36079132,7
35416922,1
3739417,0
1534904,1
32282932,5
452694,16
7963662,0
